Numéro du support;Longitude;Latitude;Position;Insee;Lieu dit;Adresse;Code postal;Commune;Nature du support;Hauteur en m;Propriétaire
766782;1.8166666666666667;43.709722222222226;"43°42'35.000""N 1°49'0.000""E";81140;"";10 R DE SAGNES;81500;LAVAUR;Pylône tubulaire;32.0;TDF
767211;1.4797222222222222;43.55166666666667;"43°33'6.000""N 1°28'47.000""E";31446;"";20 R DES FRERES LUMIERES;31520;RAMONVILLE SAINT AGNE;Bâtiment;15.0;"Commune, communauté de commune"
767332;1.7536111111111112;44.14611111111111;"44°8'46.000""N 1°45'13.000""E";82155;"ROCHER D'ANLARS";"";82140;SAINT ANTONIN NOBLE VAL;Pylône autostable;18.0;TDF
767731;0.40555555555555556;43.15694444444444;"43°9'25.000""N 0°24'20.000""E";65150;LAS TRES CROUTS;"";65300;CLARENS;Pylône autostable;30.3;REGIE HTES PYRENEES HAUT DEBIT
767736;-0.058055555555555555;43.605;"43°36'18.000""N 0°3'29.000""W";65387;LA POUTGE;"";65700;SAINT LANNE;Pylône autostable;35.3;REGIE HTES PYRENEES HAUT DEBIT
767738;0.48166666666666663;43.04277777777778;"43°2'34.000""N 0°28'54.000""E";65093;PEOUSEGUE;"";65150;BIZE;Pylône autostable;30.3;REGIE HTES PYRENEES HAUT DEBIT
767768;3.124722222222222;43.175;"43°10'30.000""N 3°7'29.000""E";11262;PLAN DE ROQUES;LA CLAPE;11100;NARBONNE;Pylône autostable;13.0;"Copropriété, Syndic, SCI"
767988;3.834722222222222;43.31055555555555;"43°18'38.000""N 3°50'5.000""E";34301;BOUÉE SETE ATTERRISSAGE;"";34200;SETE;Balise ou bouée;7.0;Phares et balises
768224;0.37722222222222224;43.099444444444444;"43°5'58.000""N 0°22'38.000""E";65258;"";680 R PEYREHITTE;65300;LANNEMEZAN;Mât;8.0;Particulier
768249;0.3236111111111111;43.34222222222222;"43°20'32.000""N 0°19'25.000""E";65085;ST CHRIST;"";65220;BERNADETS DEBAT;Pylône autostable;25.3;REGIE HTES PYRENEES HAUT DEBIT
768251;0.14611111111111114;43.31333333333333;"43°18'48.000""N 0°8'46.000""E";65430;LOULES;"";65350;SOREAC;Pylône autostable;35.3;REGIE HTES PYRENEES HAUT DEBIT
768253;0.25805555555555554;43.32666666666667;"43°19'36.000""N 0°15'29.000""E";65454;LA SERRE;"";65140;TROULEY LABARTHE;Pylône autostable;30.3;REGIE HTES PYRENEES HAUT DEBIT
769162;1.27;43.562222222222225;"43°33'44.000""N 1°16'12.000""E";31424;"";R DES LANDES PARC DE ROLLER;31830;PLAISANCE DU TOUCH;Immeuble;5.0;"Commune, communauté de commune"
769266;2.3919444444444444;43.22;"43°13'12.000""N 2°23'31.000""E";11069;LA MADELEINE;CENTRE LOGISTIQUE GCS;11000;CARCASSONNE;Bâtiment;12.0;Société Privée
770774;1.366111111111111;43.55972222222222;"43°33'35.000""N 1°21'58.000""E";31555;"";298 CHEM DE TUCAUT LES TENNIS DE DIANE;31000;TOULOUSE;Pylône tubulaire;21.0;HIVORY
771524;0.05611111111111111;43.220555555555556;"43°13'14.000""N 0°3'22.000""E";65440;CENTRE HOSPITALIER DE BIGORRE;BD DE LATTRE DE TASSIGNY R DES GAVRES;65000;TARBES;Bâtiment;43.8;Etablissement de soins
773668;0.5258333333333334;43.090555555555554;"43°5'26.000""N 0°31'33.000""E";65307;COUSTALATS;RTE DE TARBES;65150;MAZERES DE NESTE;Pylône autostable;40.0;REGIE HTES PYRENEES HAUT DEBIT
774387;1.443888888888889;43.60055555555556;"43°36'2.000""N 1°26'38.000""E";31555;"";1 PL ESQUIROL;31000;TOULOUSE;Immeuble;25.0;Société Privée
775084;0.6030555555555555;43.04416666666667;"43°2'39.000""N 0°36'11.000""E";31255;"";CAP DE LA COSTE;31510;LABROQUERE;Pylône autostable;29.0;TDF
775739;4.060555555555555;44.15111111111111;"44°9'4.000""N 4°3'38.000""E";30284;"";CHEMIN CHATEAU DE LACOSTE ZAC DE LA ZI DE LACOSTE  PRÈS N106;30520;SAINT MARTIN DE VALGALGUES;Pylône autostable;30.0;TOTEM
776360;1.4780555555555557;43.58833333333333;"43°35'18.000""N 1°28'41.000""E";31555;"";"66, R EDOUARD LARTET";31000;TOULOUSE;"Château d'eau - réservoir";29.5;"Syndicat des eaux, Adduction"
776364;1.4294444444444445;43.610277777777775;"43°36'37.000""N 1°25'46.000""E";31555;"";"16,R SEBASTOPOL";31000;TOULOUSE;Immeuble;23.0;EDF ou GDF
776366;1.4380555555555556;43.61222222222222;"43°36'44.000""N 1°26'17.000""E";31555;"";"17, AV HONORÉ DE SERRES";31000;TOULOUSE;Immeuble;38.0;"Copropriété, Syndic, SCI"
776368;1.4872222222222222;43.625;"43°37'30.000""N 1°29'14.000""E";31044;"";"12, R DES FRÉRES PEUGEOT";31130;BALMA;Pylône tubulaire;20.0;TOTEM
776372;1.4455555555555555;43.583888888888886;"43°35'2.000""N 1°26'44.000""E";31555;"";50 BLD DES RECOLLETS;31000;TOULOUSE;Immeuble;33.0;"Copropriété, Syndic, SCI"
776378;1.4225;43.589444444444446;"43°35'22.000""N 1°25'21.000""E";31555;"";58 BD DÉODAT DE SÉVERAC;31000;TOULOUSE;Immeuble;20.0;"Copropriété, Syndic, SCI"
776380;1.5069444444444444;43.61555555555555;"43°36'56.000""N 1°30'25.000""E";31044;"";30 CHEM DES PINS;31130;BALMA;Pylône tubulaire;18.0;TOTEM
776382;1.4333333333333333;43.635;"43°38'6.000""N 1°26'0.000""E";31555;"";1-2 PL DES PAPYRUS CHEM DES CYTISES;31000;TOULOUSE;Immeuble;20.0;Société HLM
776384;1.3830555555555555;43.59972222222222;"43°35'59.000""N 1°22'59.000""E";31555;"";23 CHEM DES CAPELLES ECOLE NATIONALE VÉTÉRINAIRE;31000;TOULOUSE;Bâtiment;24.0;"Ets public , Minist, Synd mixt"
776386;1.4444444444444444;43.610277777777775;"43°36'37.000""N 1°26'40.000""E";31555;"";3 R ROQUELAINE;31000;TOULOUSE;Immeuble;26.8;"Ets public , Minist, Synd mixt"
776388;1.4508333333333334;43.594722222222224;"43°35'41.000""N 1°27'3.000""E";31555;"";39 ALLÉES JULES GUESDES;31000;TOULOUSE;Immeuble;18.0;"Commune, communauté de commune"
776390;1.4661111111111111;43.61361111111111;"43°36'49.000""N 1°27'58.000""E";31555;"";"16, AV GUILLAUMET";31000;TOULOUSE;Immeuble;19.0;Société Privée
776392;1.4347222222222222;43.598333333333336;"43°35'54.000""N 1°26'5.000""E";31555;"";11 PL OLIVIER;31000;TOULOUSE;Immeuble;28.2;Particulier
776394;1.406388888888889;43.59444444444444;"43°35'40.000""N 1°24'23.000""E";31555;"";"119, IMP ROQUEMAUREL RES DE L'HIPPODROME";31000;TOULOUSE;Immeuble;40.0;"Copropriété, Syndic, SCI"
776398;1.4569444444444444;43.60611111111111;"43°36'22.000""N 1°27'25.000""E";31555;"";"36, BD  DE LA GARE";31000;TOULOUSE;Immeuble;36.5;Société HLM
776400;1.4277777777777778;43.615833333333335;"43°36'57.000""N 1°25'40.000""E";31555;"";57 CHE DU SANG DE SERP LYCÉE ET USINE AIRBUS - BÂT E50;31000;TOULOUSE;Bâtiment;22.0;Société Privée
776402;1.4216666666666666;43.57694444444444;"43°34'37.000""N 1°25'18.000""E";31555;LA POINTE;365 RTE DE SEYSSES;31000;TOULOUSE;Immeuble;22.0;"Copropriété, Syndic, SCI"
776404;1.4019444444444444;43.54833333333333;"43°32'54.000""N 1°24'7.000""E";31555;"";"5, R DOULADOURE";31000;TOULOUSE;Pylône tubulaire;21.2;TOTEM
776414;1.38;43.56111111111111;"43°33'40.000""N 1°22'48.000""E";31555;STADE MARCEL SARCOS;CHEM DE LIFFARD;31000;TOULOUSE;Pylône tubulaire;19.0;TOTEM
776416;1.419722222222222;43.59638888888889;"43°35'47.000""N 1°25'11.000""E";31555;"";58 BD  KOENINGS;31000;TOULOUSE;Immeuble;37.0;"Copropriété, Syndic, SCI"
776461;0.6966666666666667;43.340555555555554;"43°20'26.000""N 0°41'48.000""E";31412;LES ARRIOUS;"CHEM DE L'ARNAYS";31350;PEGUILHAN;Pylône autostable;33.0;TOTEM
776463;1.3980555555555556;43.69722222222222;"43°41'50.000""N 1°23'53.000""E";31182;"";RUE DES USINES ZI DU TERROIR;31150;FENOUILLET;Pylône autostable;31.0;TOTEM
776469;1.4569444444444444;43.593333333333334;"43°35'36.000""N 1°27'25.000""E";31555;"";13 BD  MONPLAISIR RÉSIDENCE MONPLAISIR;31000;TOULOUSE;Bâtiment;39.0;"Copropriété, Syndic, SCI"
776471;1.4927777777777778;43.58555555555556;"43°35'8.000""N 1°29'34.000""E";31555;"";"AV JEAN GONORD CITÉ DE L'ESPACE";31000;TOULOUSE;Bâtiment;50.0;"Commune, communauté de commune"
777182;4.015833333333333;43.910833333333336;"43°54'39.000""N 4°0'57.000""E";30210;LE REYNARD;LE BOIS ÉPAIS STATION TDF;30260;QUISSAC;Pylône autostable;37.0;TDF
777187;3.9325;44.10444444444445;"44°6'16.000""N 3°55'57.000""E";30269;LES RIBES;CHEM RURAL ADM. : MONTEZORGUES;30270;SAINT JEAN DU GARD;Pylône autostable;28.0;TDF
777190;1.3663888888888889;43.554722222222225;"43°33'17.000""N 1°21'59.000""E";31157;"";10 R ARISTIDE BERGES;31270;CUGNAUX;Pylône tubulaire;25.0;TOTEM
777601;0.3897222222222222;43.30305555555555;"43°18'11.000""N 0°23'23.000""E";65374;CHARRET;RN632;65220;PUYDARRIEUX;Pylône autostable;31.0;TOTEM
777616;0.19111111111111112;43.293055555555554;"43°17'35.000""N 0°11'28.000""E";65103;BARRAC;DÉPARTEMENTALE 89;65350;BOUILH PEREUILH;Pylône autostable;30.0;TOTEM
777723;1.4561111111111111;43.602777777777774;"43°36'10.000""N 1°27'22.000""E";31555;"";8 BD  DU PR ESCANDE R CAMICHEL;31000;TOULOUSE;Immeuble;30.0;ORANGE Services Fixes
777734;1.4447222222222222;43.605;"43°36'18.000""N 1°26'41.000""E";31555;"";R LAFAYETTE ADM : 6 R KENNEDY HÔTEL DES POSTES;31000;TOULOUSE;Bâtiment;30.0;ORANGE Services Fixes
777739;1.3511111111111112;43.559444444444445;"43°33'34.000""N 1°21'4.000""E";31557;"";"CHEM DU CANAL ADM : 2, R DU MÉDOC";31170;TOURNEFEUILLE;Pylône autostable;20.0;TOTEM
777741;1.4644444444444444;43.63194444444444;"43°37'55.000""N 1°27'52.000""E";31555;"";"R D'AVRANCHES R MOTO-VIDAL STADE CAZAL LAPUJADE";31000;TOULOUSE;Pylône tubulaire;25.0;ORANGE
777746;1.3677777777777778;43.51277777777778;"43°30'46.000""N 1°22'4.000""E";31458;"";ALLÉE DE FRAIXINET;31120;ROQUES;"Château d'eau - réservoir";40.0;"Syndicat des eaux, Adduction"
777748;1.451111111111111;43.577222222222225;"43°34'38.000""N 1°27'4.000""E";31555;"";66 AV JULES JULIEN;31000;TOULOUSE;Immeuble;32.0;"Copropriété, Syndic, SCI"
777754;1.4447222222222222;43.59777777777778;"43°35'52.000""N 1°26'41.000""E";31555;"";"CU 1, PL DES CARMES";31000;TOULOUSE;Bâtiment;36.0;"Commune, communauté de commune"
777756;1.3122222222222222;43.57194444444445;"43°34'19.000""N 1°18'44.000""E";31424;"";"39, RTE DE TOULOUSE";31830;PLAISANCE DU TOUCH;Pylône tubulaire;18.0;TOTEM
777764;1.2736111111111112;43.58166666666666;"43°34'54.000""N 1°16'25.000""E";31526;"";AV CAPITOULS CIMETIÈRE;31880;SALVETAT SAINT GILLES;Pylône tubulaire;28.0;TDF
777768;1.4641666666666666;43.610277777777775;"43°36'37.000""N 1°27'51.000""E";31555;"";ALLÈE DES ACACIAS AV DE LA COLONNE;31000;TOULOUSE;Immeuble;17.0;"Copropriété, Syndic, SCI"
777775;1.3430555555555554;43.528888888888886;"43°31'44.000""N 1°20'35.000""E";31588;IMP LEMOZI;"AV DE CUGNAUX R DU CHÂTEAU D'EAU CHÂTEAU D'EAU";31270;VILLENEUVE TOLOSANE;"Château d'eau - réservoir";47.0;"Syndicat des eaux, Adduction"
777777;1.4402777777777778;43.60666666666667;"43°36'24.000""N 1°26'25.000""E";31555;"";"29, R DES LOIS";31000;TOULOUSE;Immeuble;21.0;Société Privée
777781;1.4133333333333333;43.68555555555555;"43°41'8.000""N 1°24'48.000""E";31467;"";1 R LOUIS PASTEUR R DÉODAT DE SÉVERAC;31140;SAINT ALBAN;Immeuble;19.0;Société HLM
777785;1.3722222222222222;43.49583333333333;"43°29'45.000""N 1°22'20.000""E";31460;LE SARRET SUD;"R DES PYRÉNÉES CHATEAU D'EAU";31120;ROQUETTES;"Château d'eau - réservoir";31.0;"Commune, communauté de commune"
777787;1.4444444444444444;43.600833333333334;"43°36'3.000""N 1°26'40.000""E";31555;"";8 PL ESQUIROL;31000;TOULOUSE;Immeuble;24.0;"Copropriété, Syndic, SCI"
777789;1.4513888888888888;43.60527777777778;"43°36'19.000""N 1°27'5.000""E";31555;"";7 R PALAPRAT CHEQUE POSTAUX;31000;TOULOUSE;Immeuble;28.0;La Poste
777792;1.5525;43.534444444444446;"43°32'4.000""N 1°33'9.000""E";31506;"";CHEM DE PIAILLES GYMNASE;31650;SAINT ORENS DE GAMEVILLE;Pylône tubulaire;22.0;TOTEM
777794;1.3483333333333334;43.624722222222225;"43°37'29.000""N 1°20'54.000""E";31149;"";AV. JEAN MONET BÂT.C04 AÉROSPATIALE;31770;COLOMIERS;Bâtiment;38.0;AIRBUS
777798;1.105;43.72527777777778;"43°43'31.000""N 1°6'18.000""E";31234;LES BRUGES;D.42;31480;GRES;"Château d'eau - réservoir";48.0;"Syndicat des eaux, Adduction"
777805;1.4672222222222222;43.606944444444444;"43°36'25.000""N 1°28'2.000""E";31555;"";102 AV DE LA GLOIRE;31000;TOULOUSE;Immeuble;36.0;Société Privée
777809;1.3230555555555554;43.654444444444444;"43°39'16.000""N 1°19'23.000""E";31150;ST CLÉMENT;RTE DU STADE STADE DE FOOTBALL;31700;CORNEBARRIEU;Pylône tubulaire;27.0;ATC FRANCE
777811;1.3933333333333333;43.51583333333333;"43°30'57.000""N 1°23'36.000""E";31433;"";"41, ANCIENNE RTE IMPÉRIALE";31120;PORTET SUR GARONNE;Bâtiment;20.7;ORANGE Services Fixes
777814;0.7188888888888889;43.10805555555555;"43°6'29.000""N 0°43'8.000""E";31483;"";"17 R DE L'INDÉPENDANCE";31800;SAINT GAUDENS;Bâtiment;24.0;ORANGE Services Fixes
777818;1.3447222222222222;43.585;"43°35'6.000""N 1°20'41.000""E";31557;"";5 BD VINCENT AURIOL;31170;TOURNEFEUILLE;Immeuble;17.4;"Copropriété, Syndic, SCI"
777821;1.4355555555555555;43.62138888888889;"43°37'17.000""N 1°26'8.000""E";31555;"";102 AV. DES MINIMES;31000;TOULOUSE;Immeuble;42.0;"Copropriété, Syndic, SCI"
777823;1.3230555555555554;43.45722222222222;"43°27'26.000""N 1°19'23.000""E";31395;"";1/3 GUILLAUME IBOS;31600;MURET;Immeuble;22.0;"Copropriété, Syndic, SCI"
777825;1.4472222222222222;43.5625;"43°33'45.000""N 1°26'50.000""E";31555;"";CHEM DES COTES DE PECH DAVID STADE BARAN;31000;TOULOUSE;Pylône tubulaire;25.0;ORANGE
777827;1.4705555555555556;43.65027777777778;"43°39'1.000""N 1°28'14.000""E";31561;"";9-13 AV DE TOULOUSE;31240;UNION;Pylône tubulaire;20.0;TOTEM
777829;1.2905555555555557;43.57111111111111;"43°34'16.000""N 1°17'26.000""E";31526;"";38 AV DES BOURDIES PYLONE TDF;31880;SALVETAT SAINT GILLES;Pylône tubulaire;23.8;TDF
777834;1.3827777777777777;43.53138888888889;"43°31'53.000""N 1°22'58.000""E";31433;"";3 R DE LA SAUDRUNE;31120;PORTET SUR GARONNE;Mât;27.0;TOTEM
777836;1.448888888888889;43.60055555555556;"43°36'2.000""N 1°26'56.000""E";31555;"";46 R DE METZ;31000;TOULOUSE;Immeuble;26.0;Société Privée
777838;1.3944444444444444;43.63333333333333;"43°38'0.000""N 1°23'40.000""E";31069;"";26 R DE FONSORBE CITÉ JARDIN;31700;BLAGNAC;Immeuble;21.0;Société Privée
777840;1.333888888888889;43.61277777777778;"43°36'46.000""N 1°20'2.000""E";31149;"";8 ALLÉE DU POITOU;31770;COLOMIERS;Bâtiment;36.0;Société HLM
777846;1.5041666666666667;43.665;"43°39'54.000""N 1°30'15.000""E";31488;"";"AV DE L'EGLISE - PL DE LA MAIRIE";31240;SAINT JEAN;Immeuble;19.0;"Commune, communauté de commune"
777848;1.3916666666666666;43.613055555555555;"43°36'47.000""N 1°23'30.000""E";31555;"";4 IMP DE LA FLAMBERE;31000;TOULOUSE;Pylône autostable;25.0;TOTEM
778216;3.387777777777778;44.07888888888889;"44°4'44.000""N 3°23'16.000""E";30332;"";ROUTE DE LANUÉJOLS;30750;TREVES;Pylône tubulaire;8.0;TOTEM
778471;1.5269444444444444;43.320277777777775;"43°19'13.000""N 1°31'37.000""E";31145;JUSTET;D.35 ZONE NC;31550;CINTEGABELLE;Pylône autostable;18.0;TOTEM
778479;1.4497222222222224;43.617222222222225;"43°37'2.000""N 1°26'59.000""E";31555;"";AV DE LYON GARE RAYNAL;31000;TOULOUSE;Pylône autostable;37.0;SNCF
778499;0.5847222222222223;43.647777777777776;"43°38'52.000""N 0°35'5.000""E";32013;"";7B BLD GAMBETTA CREDIT AGRICOLE;32000;AUCH;Immeuble;30.0;Société Privée
778507;0.3863888888888889;43.87694444444445;"43°52'37.000""N 0°23'11.000""E";32459;"";"AV DU BATAILLON DE L'ARMAGNAC";32310;VALENCE SUR BAISE;"Château d'eau - réservoir";32.0;"Commune, communauté de commune"
778511;1.2338888888888888;43.59861111111111;"43°35'55.000""N 1°14'2.000""E";31291;"";R DU COURBET EGLISE;31490;LEGUEVIN;Monument religieux;23.0;"Commune, communauté de commune"
778513;1.4397222222222221;43.66111111111111;"43°39'40.000""N 1°26'23.000""E";31555;"";366 ROUTE DE LAUNAGUET;31200;TOULOUSE;Immeuble;17.0;"Copropriété, Syndic, SCI"
778515;1.3977777777777778;43.58777777777778;"43°35'16.000""N 1°23'52.000""E";31555;"";CHEM DE LA CEPIERE;31000;TOULOUSE;Pylône autostable;38.1;TDF
778519;1.3975;43.56166666666667;"43°33'42.000""N 1°23'51.000""E";31555;"";20 CHEMEMENT DU TINTORETS;31000;TOULOUSE;Immeuble;39.0;Société HLM
778521;0.8097222222222222;43.68888888888889;"43°41'20.000""N 0°48'35.000""E";32406;AU MAJOURAN;"";32270;SAINT SAUVY;Pylône autostable;34.0;TOTEM
778523;1.48;43.60944444444444;"43°36'34.000""N 1°28'48.000""E";31555;"";32 R LOUIS PLANA RÉS MENDI ALEA;31000;TOULOUSE;Immeuble;18.0;"Copropriété, Syndic, SCI"
778525;1.4158333333333333;43.5675;"43°34'3.000""N 1°24'57.000""E";31555;"";244 RTE DE SEYSSES;31000;TOULOUSE;Pylône autostable;25.0;TOTEM
778529;1.4844444444444445;43.659444444444446;"43°39'34.000""N 1°29'4.000""E";31561;"";AV DE TOULOUSE BAT FT;31240;UNION;Bâtiment;11.0;ORANGE Services Fixes
778535;1.2966666666666666;43.62305555555555;"43°37'23.000""N 1°17'48.000""E";31417;DOUNO JOUANE;"STATION D'EPURATION QUARTIER NORD-EST";31820;PIBRAC;Pylône autostable;40.0;HIVORY
778538;1.47;43.60055555555556;"43°36'2.000""N 1°28'12.000""E";31555;"";26 AV DE CASTRES;31000;TOULOUSE;Immeuble;22.0;"Copropriété, Syndic, SCI"
778544;1.3352777777777778;43.56805555555555;"43°34'5.000""N 1°20'7.000""E";31557;"";CHEM DE LARRAMET;31170;TOURNEFEUILLE;Pylône tubulaire;22.0;TOTEM
778546;1.4130555555555555;43.54055555555556;"43°32'26.000""N 1°24'47.000""E";31433;TARDINE;"80 RTE D' ESPAGNE";31120;PORTET SUR GARONNE;Immeuble;17.0;Particulier
778550;1.346111111111111;43.619166666666665;"43°37'9.000""N 1°20'46.000""E";31149;"";30 AV. GUYNEMER AV. DIDIER DAURAT;31770;COLOMIERS;Pylône tubulaire;18.0;TOTEM
778554;1.346111111111111;43.632777777777775;"43°37'58.000""N 1°20'46.000""E";31150;"";AV JEAN MONNET CENTRE SAUROUS - BÂTIMENT AIRBUS C91;31700;CORNEBARRIEU;Bâtiment;38.0;Société Privée
778556;1.3788888888888888;43.73305555555555;"43°43'59.000""N 1°22'44.000""E";31490;"";CHEM DE CASSELÈVRES;31790;SAINT JORY;Pylône tubulaire;24.0;TOTEM
778565;1.4477777777777778;43.558055555555555;"43°33'29.000""N 1°26'52.000""E";31555;LE MAS PERDU;CHE DES COTES DE PECH DAVID;31000;TOULOUSE;Pylône autostable;45.0;Intérieur
778567;1.4219444444444445;43.625;"43°37'30.000""N 1°25'19.000""E";31555;"";70 CHEM DU SANG DE SERP;31000;TOULOUSE;Pylône tubulaire;35.0;TOTEM
778936;1.3294444444444444;43.61888888888889;"43°37'8.000""N 1°19'46.000""E";31149;"";1 PL DE LA CHAMPAGNE;31770;COLOMIERS;Immeuble;30.5;Société HLM
778938;0.5977777777777777;43.64555555555555;"43°38'44.000""N 0°35'52.000""E";32013;"";1 R DE BLAZY (CR.6) AV. SAMBRE ET MEUSE;32000;AUCH;Bâtiment;16.0;ORANGE Services Fixes
778940;0.7641666666666667;43.80833333333333;"43°48'30.000""N 0°45'51.000""E";32026;"";À LAS PLASTRERE;32120;BAJONNETTE;Pylône autostable;26.0;TOTEM
778951;0.23;43.4775;"43°28'39.000""N 0°13'48.000""E";32273;CAILLAU;CHEM RURAL DE MONLEZUN À MONPARDIAC;32230;MONLEZUN;Pylône autostable;38.0;TOTEM
778975;0.30527777777777776;43.62138888888889;"43°37'17.000""N 0°18'19.000""E";32077;TEROULET;CHEM RURAL DIT DU GRANJON;32320;CASTELNAU D ANGLES;Pylône autostable;45.0;TOTEM
778977;0.5294444444444444;43.39805555555556;"43°23'53.000""N 0°31'46.000""E";32409;AUX PUGNEROTS - LAQUARRAU;VOIE COMMUNALE  N°6 DITE DES TUILERIES;32140;SAMARAN;Pylône autostable;40.0;TOTEM
779922;3.341666666666667;44.09;"44°5'24.000""N 3°20'30.000""E";30139;LA ROQUARIE;"";30750;LANUEJOLS;Pylône autostable;18.0;TOTEM
780582;-0.03361111111111111;44.07944444444445;"44°4'46.000""N 0°2'1.000""W";40161;AU COMMUNAL;LA FOSSE DU POUY GAJAT;40240;LUBBON;Pylône autostable;60.0;HIVORY
780592;0.32305555555555554;43.109722222222224;"43°6'35.000""N 0°19'23.000""E";65127;GOUTILLOU;"";65130;CAPVERN;Pylône autostable;38.4;TDF
780652;3.8713888888888888;43.67;"43°40'12.000""N 3°52'17.000""E";34169;PIOCH RIOUX;STATION RÉÉMETTEUR T.D.F;34980;MONTFERRIER SUR LEZ;Pylône autostable;34.0;TDF
781279;1.5230555555555556;43.58888888888889;"43°35'20.000""N 1°31'23.000""E";31044;"";151 RTE DE CASTRES QUARTIER RICHARD;31130;BALMA;Pylône autostable;18.0;TOTEM
781311;3.5875;43.591944444444444;"43°35'31.000""N 3°35'15.000""E";34016;PIOCH BERNARD;"";34230;AUMELAS;Pylône autostable;30.0;TOTEM
781367;1.4388888888888889;43.623333333333335;"43°37'24.000""N 1°26'20.000""E";31555;"";12 R D ARCACHON;31000;TOULOUSE;Immeuble;65.0;Société Privée
781442;3.087222222222222;43.59027777777778;"43°35'25.000""N 3°5'14.000""E";34126;BOIS DE COUBILLOU;"";34240;LAMALOU LES BAINS;Pylône autostable;34.0;TDF
781448;3.307777777777778;43.327777777777776;"43°19'40.000""N 3°18'28.000""E";34073;LAGUILLOU;LE RÉSERVOIR;34420;CERS;Pylône autostable;25.0;TOTEM
781453;3.7594444444444446;43.44222222222222;"43°26'32.000""N 3°45'34.000""E";34108;"";"AVE 81E RÉGIMENT D'INFANTERIE";34110;FRONTIGNAN;Pylône autostable;25.0;TOTEM
781462;3.7191666666666667;43.55861111111111;"43°33'31.000""N 3°43'9.000""E";34088;EGLISE ST PIERRE;PL DE L ÉGLISE;34660;COURNONTERRAL;Monument religieux;29.0;"Commune, communauté de commune"
781464;3.2080555555555557;43.34888888888889;"43°20'56.000""N 3°12'29.000""E";34032;PECH DES MOULINS;15 R DES CYGNES CITÉ DES OISEAUX;34500;BEZIERS;Immeuble;17.7;Société HLM
781469;3.6286111111111112;43.46222222222222;"43°27'44.000""N 3°37'43.000""E";34143;"";AIRE DE REPOS DE LOUPIAN A9;34140;LOUPIAN;Pylône autostable;30.0;"Sociétés d'Autoroutes"
781471;3.9325;43.65027777777778;"43°39'1.000""N 3°55'57.000""E";34090;"";AVE MISTRAL;34920;CRES;"Château d'eau - réservoir";22.0;"Commune, communauté de commune"
781474;3.5472222222222225;43.32055555555556;"43°19'14.000""N 3°32'50.000""E";34150;"";106 AV DE SÈTE RN 108;34340;MARSEILLAN;Bâtiment;20.8;"Coopérative Agricole, Vinicole"
781476;3.7455555555555557;43.634166666666665;"43°38'3.000""N 3°44'44.000""E";34163;"";GARRIGUE DE TAMAREAU;34570;MONTARNAUD;Pylône autostable;29.6;ATC FRANCE
781478;3.1308333333333334;43.29138888888889;"43°17'29.000""N 3°7'51.000""E";34183;"";R DE TERRE ROUSSE RÉSERVOIR;34440;NISSAN LEZ ENSERUNE;"Château d'eau - réservoir";12.0;"Commune, communauté de commune"
781484;3.1980555555555554;43.33722222222222;"43°20'14.000""N 3°11'53.000""E";34032;"";55 AV PIERRE DE COUBERTIN;34500;BEZIERS;"Château d'eau - réservoir";23.0;"Coopérative Agricole, Vinicole"
781508;3.897777777777778;43.54277777777778;"43°32'34.000""N 3°53'52.000""E";34129;MAS DES SALINS;RTE DES PREMIÈRES CABANES;34970;LATTES;Immeuble;15.0;Particulier
781518;3.247777777777778;43.325;"43°19'30.000""N 3°14'52.000""E";34032;"";R MARTIN;34500;BEZIERS;Pylône autostable;25.0;TOTEM
781520;4.0072222222222225;43.660833333333336;"43°39'39.000""N 4°0'26.000""E";34022;"";"60,AV DU VIEUX CHÊNE CHAMPS MOULYGOUS";34670;BAILLARGUES;Mât métallique;12.0;TOTEM
781541;3.4386111111111113;43.6675;"43°40'3.000""N 3°26'19.000""E";34076;RABIEUX;D.144 - RTE DE ST JEAN DE LA BLAQUIÈRE;34800;CEYRAS;Pylône tubulaire;14.0;TOTEM
781545;3.270277777777778;43.33416666666667;"43°20'3.000""N 3°16'13.000""E";34032;"";AV. DU VIGIER PARC DES EXPOSITIONS;34500;BEZIERS;Bâtiment;7.0;"CCI,Ch Metiers,Port Aut,Aérop"
781547;3.6875;43.48861111111111;"43°29'19.000""N 3°41'15.000""E";34213;LES TROUYAUX;Z-I LES TROUYAUX;34560;POUSSAN;Pylône autostable;30.0;TOTEM
781553;3.848333333333333;43.56166666666667;"43°33'42.000""N 3°50'54.000""E";34270;"";"2, RUE SAINT EXUPÉRY";34430;SAINT JEAN DE VEDAS;Pylône autostable;24.0;TOTEM
781557;3.016388888888889;43.69166666666667;"43°41'30.000""N 3°0'59.000""E";34257;COMBE CAVE;PYLÔNE FRANCE TELECOM;34610;SAINT GENIES DE VARENSAL;Pylône autostable;28.0;TOTEM
781564;3.1125;43.788333333333334;"43°47'18.000""N 3°6'45.000""E";34071;MONT REDON;"";34260;CEILHES ET ROCOZELS;Pylône autostable;30.0;TOTEM
781566;2.743888888888889;43.598333333333336;"43°35'54.000""N 2°44'38.000""E";34293;LA TEILLOUSE;STATION TDF DE FRAISSE SUR AGOUT;34330;SALVETAT SUR AGOUT;Pylône autostable;20.0;TDF
